,Route,Attempted,Succeeded,Temperature AVG,Relative Humidity AVG,Wind Speed Daily AVG,Wind Direction AVG,Solar Radiation AVG
135,Disappointment Cleaver,1,1,37.40666667,17.20541667,13.77908333,149.3954167,221.8321667
1612,Emmons-Winthrop,1,1,39.15708333,71.17625,24.91166667,260.21666669999996,182.5133333
4439,Little Tahoma,1,1,37.57708333,67.60041667,7.06175,125.38779170000001,337.99041669999997
4230,Disappointment Cleaver,1,1,38.94666667,50.58708333,5.9370833329999995,153.6,359.3387917
4095,Disappointment Cleaver,1,1,48.69,13.59708333,4.309125,22.21325,363.666625
1698,Disappointment Cleaver,1,1,37.08375,48.48666667,30.84,264.2958333,170.5599167
2394,Emmons-Winthrop,1,0,38.75666667,43.62791667,5.683125,18.71875,301.8440417
427,Disappointment Cleaver,1,1,52.30416667,18.9025,12.39225,278.9,234.3315833
4200,Disappointment Cleaver,1,1,47.80666667,19.34166667,3.136458333,265.0845833,353.86870830000004
4632,Fuhrers Finger,1,0,33.09125,83.53666667,6.95925,61.31625,0.212708333
3731,Disappointment Cleaver,1,0,31.90166667,65.75875,9.339041667,177.5125,329.4286667
911,Disappointment Cleaver,1,0,40.64875,66.89916667,38.68416667,21.47416667,250.302375
1048,Disappointment Cleaver,1,0,44.68791667,26.80133333,24.80958333,17.51666667,281.0450417
4702,Disappointment Cleaver,1,1,31.2,75.00458333,11.31595833,83.57208333,0.129958333
2727,Disappointment Cleaver,1,0,40.66333333,69.77416667,21.65779167,273.03333330000004,231.46820830000001
2205,Disappointment Cleaver,1,1,40.95583333,50.64916667,7.499333332999999,227.9012083,326.1535417
3797,Disappointment Cleaver,1,1,40.29708333,39.14,9.701375,19.75291667,358.0332917
722,Disappointment Cleaver,1,0,20.42208333,90.81,8.345,195.80375,214.4229167
1507,Disappointment Cleaver,1,0,49.99208333,30.82541667,24.7425,271.9333333,276.0485
3311,Kautz Glacier,1,0,55.05083333,49.77,8.242,243.3878333,184.279375
2241,Success Cleaver,1,0,27.265,80.21208333,5.009375,198.077125,205.9569583
3221,Disappointment Cleaver,1,1,48.94125,56.53375,11.08508333,229.85291669999998,354.126125
4635,Emmons-Winthrop,1,0,33.09125,83.53666667,6.95925,61.31625,0.212708333
1026,Disappointment Cleaver,1,1,44.68791667,26.80133333,24.80958333,17.51666667,281.0450417
644,Disappointment Cleaver,1,0,21.42833333,90.97875,5.825083332999999,173.56916669999998,141.671125
3270,Disappointment Cleaver,1,1,48.94125,56.53375,11.08508333,229.85291669999998,354.126125
2679,Emmons-Winthrop,1,1,33.37666667,90.77416667,24.12541667,268.4125,220.184875
5436,Disappointment Cleaver,1,0,28.23833333,100.0,0.897625,259.6458333,114.40083329999999
4867,Disappointment Cleaver,1,1,25.05958333,97.11666667,4.398875,98.80383333,0.0
2624,Emmons-Winthrop,1,0,37.98625,47.64541667,2.382125,207.16666669999998,345.6050417
4143,Disappointment Cleaver,1,1,52.22875,28.745,13.1705,253.20625,356.6964583
1683,Disappointment Cleaver,1,1,37.08375,48.48666667,30.84,264.2958333,170.5599167
2584,Emmons-Winthrop,1,0,39.01,44.30583333,5.761708333,215.84058330000002,314.619375
1936,Disappointment Cleaver,1,1,37.44,38.43166667,7.56075,17.995,304.6057083
483,Disappointment Cleaver,1,0,53.10583333,15.78708333,2.488416667,140.1174583,243.4372917
4273,Disappointment Cleaver,1,1,29.01333333,85.95333333,2.220333333,227.6720833,284.8479167
1221,Disappointment Cleaver,1,0,51.13958333,25.71416667,4.838666667,49.57458333,287.292125
1819,Disappointment Cleaver,1,1,42.45083333,43.5075,4.640541667,20.59791667,308.749
1092,Disappointment Cleaver,1,0,44.36916667,18.2605,4.4974166669999995,55.20091667,281.860625
3133,Emmons-Winthrop,1,1,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
727,Disappointment Cleaver,1,0,22.40041667,91.62541667,23.27375,188.12083330000002,233.4845833
4214,Emmons-Winthrop,1,1,38.94666667,50.58708333,5.9370833329999995,153.6,359.3387917
434,Disappointment Cleaver,1,0,52.30416667,18.9025,12.39225,278.9,234.3315833
1349,Disappointment Cleaver,1,0,46.55333333,30.25375,6.036208332999999,252.915,295.18425
3487,Disappointment Cleaver,1,1,49.23875,37.54708333,5.079166667,143.1625,353.6944583
840,Disappointment Cleaver,1,0,30.81956522,96.96086957,18.22691304,58.79304348,33.10091304
1762,Disappointment Cleaver,1,0,37.20791667,71.93125,27.72875,202.2658333,240.0982083
2599,Disappointment Cleaver,1,0,39.01,44.30583333,5.761708333,215.84058330000002,314.619375
3948,Fuhrers Finger,1,0,31.21583333,45.76625,1.7863333330000002,29.30041667,364.5174167
1301,Disappointment Cleaver,1,1,46.55333333,30.25375,6.036208332999999,252.915,295.18425
4218,Disappointment Cleaver,1,1,38.94666667,50.58708333,5.9370833329999995,153.6,359.3387917
3756,Emmons-Winthrop,1,0,40.29708333,39.14,9.701375,19.75291667,358.0332917
5327,Gibralter Ledges,1,1,24.57416667,75.43125,7.395958332999999,266.0908333,0.0
1023,Disappointment Cleaver,1,1,44.68791667,26.80133333,24.80958333,17.51666667,281.0450417
2819,Disappointment Cleaver,1,1,45.18541667,55.22875,16.93216667,22.45291667,349.9249583
2172,Emmons-Winthrop,1,0,46.39625,38.65208333,3.945041667,239.8408333,323.31233330000003
191,Disappointment Cleaver,1,0,37.6425,68.0775,31.28666667,40.02583333,215.14358330000002
691,Disappointment Cleaver,1,0,20.42208333,90.81,8.345,195.80375,214.4229167
1072,Disappointment Cleaver,1,1,44.36916667,18.2605,4.4974166669999995,55.20091667,281.860625
3947,Fuhrers Finger,1,0,31.21583333,45.76625,1.7863333330000002,29.30041667,364.5174167
987,Disappointment Cleaver,1,1,43.36666667,22.565875,22.82541667,17.94333333,236.7139583
2794,Emmons-Winthrop,1,1,48.91333333,47.2225,3.00025,33.93708333,344.3869583
2400,Disappointment Cleaver,1,0,38.8725,37.42833333,4.6595833330000005,19.09375,333.48675
1763,Disappointment Cleaver,1,0,37.20791667,71.93125,27.72875,202.2658333,240.0982083
1220,Disappointment Cleaver,1,0,51.13958333,25.71416667,4.838666667,49.57458333,287.292125
5465,Disappointment Cleaver,1,0,29.70291667,100.0,45.915,278.0541667,37.87370833
4889,Ingraham Direct,1,0,25.05958333,97.11666667,4.398875,98.80383333,0.0
4557,Disappointment Cleaver,1,1,35.50541667,55.14625,4.602791667,163.7657083,40.73991667
1593,Disappointment Cleaver,1,1,45.62583333,54.49666667,9.515125,194.9952083,181.97529169999999
5385,glacier only - no summit attempt,1,1,33.31875,60.20041667,7.140916667000001,116.29458329999999,227.597125
3439,Disappointment Cleaver,1,1,53.75416667,35.88125,13.615125,276.0791667,353.99733330000004
1691,Disappointment Cleaver,1,1,37.08375,48.48666667,30.84,264.2958333,170.5599167
4428,Ptarmigan RIngraham Directge,1,0,36.655,71.65125,24.68633333,274.7666667,245.2959167
1339,Disappointment Cleaver,1,0,46.55333333,30.25375,6.036208332999999,252.915,295.18425
1467,Disappointment Cleaver,1,0,40.04916667,77.10333333,14.9015,245.56375,170.0025833
401,Disappointment Cleaver,1,0,51.76,27.91541667,19.81575,220.86625,238.10541669999998
1039,Disappointment Cleaver,1,0,44.68791667,26.80133333,24.80958333,17.51666667,281.0450417
5075,Disappointment Cleaver,1,1,32.37291667,77.0775,15.32033333,171.8858333,13.2635
4249,Disappointment Cleaver,1,1,34.46166667,62.99416667,4.006708333,164.18625,363.1519583
301,Disappointment Cleaver,1,0,22.08,98.65,15.922375,17.27916667,142.4772917
732,Disappointment Cleaver,1,0,22.40041667,91.62541667,23.27375,188.12083330000002,233.4845833
3502,Emmons-Winthrop,1,1,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1584,Kautz Glacier,1,0,45.62583333,54.49666667,9.515125,194.9952083,181.97529169999999
4820,Disappointment Cleaver,1,0,31.08541667,45.71958333,1.597666667,267.87125,42.54783333
1423,Disappointment Cleaver,1,1,40.04916667,77.10333333,14.9015,245.56375,170.0025833
2147,Disappointment Cleaver,1,0,52.78625,19.12333333,14.71504167,243.7625,327.84616669999997
3859,Emmons-Winthrop,1,1,35.51375,64.3275,7.011958333,29.11708333,343.898
2524,Emmons-Winthrop,1,0,43.04166667,55.07208333,6.003458332999999,198.60375,334.0260417
4514,Disappointment Cleaver,1,1,32.7775,49.44625,2.176375,217.676125,30.99041667
860,Disappointment Cleaver,1,0,30.81956522,96.96086957,18.22691304,58.79304348,33.10091304
1447,Disappointment Cleaver,1,0,40.04916667,77.10333333,14.9015,245.56375,170.0025833
5270,Gibralter Ledges,1,0,21.1575,18.090999999999998,18.71625,115.95833329999999,0.0
115,Disappointment Cleaver,1,0,36.09958333,60.97875,51.61083333,265.4166667,180.315875
3420,Mowich Face,1,0,53.75416667,35.88125,13.615125,276.0791667,353.99733330000004
2536,Disappointment Cleaver,1,1,43.04166667,55.07208333,6.003458332999999,198.60375,334.0260417
1416,Disappointment Cleaver,1,1,40.04916667,77.10333333,14.9015,245.56375,170.0025833
709,Disappointment Cleaver,1,0,20.42208333,90.81,8.345,195.80375,214.4229167
1333,Disappointment Cleaver,1,0,46.55333333,30.25375,6.036208332999999,252.915,295.18425
1479,Disappointment Cleaver,1,0,40.04916667,77.10333333,14.9015,245.56375,170.0025833
2320,Disappointment Cleaver,1,0,39.98208333,68.69458333,19.50670833,24.84125,309.638125
3816,Disappointment Cleaver,1,0,40.29708333,39.14,9.701375,19.75291667,358.0332917
422,Disappointment Cleaver,1,1,52.30416667,18.9025,12.39225,278.9,234.3315833
653,Disappointment Cleaver,1,0,21.42833333,90.97875,5.825083332999999,173.56916669999998,141.671125
2431,Disappointment Cleaver,1,0,41.5075,23.71291667,23.71208333,163.2116667,318.05425
3023,Disappointment Cleaver,1,1,55.1375,20.55941667,0.753458333,90.53458333,357.3411667
555,Disappointment Cleaver,1,0,28.99416667,74.715,11.76808333,213.9854167,241.9712917
3035,Disappointment Cleaver,1,1,55.1375,20.55941667,0.753458333,90.53458333,357.3411667
724,Disappointment Cleaver,1,0,20.42208333,90.81,8.345,195.80375,214.4229167
4939,Disappointment Cleaver,1,0,32.15916667,63.095,3.512,201.7679167,23.93575
2338,Disappointment Cleaver,1,0,39.98208333,68.69458333,19.50670833,24.84125,309.638125
96,Disappointment Cleaver,1,0,32.39041667,95.30583333,61.3875,261.03333330000004,12.38258333
833,Disappointment Cleaver,1,0,32.31,100.0,25.74,234.5,0.0
3694,Emmons-Winthrop,1,1,31.90166667,65.75875,9.339041667,177.5125,329.4286667
1977,Disappointment Cleaver,1,0,37.44,38.43166667,7.56075,17.995,304.6057083
3733,Sunset RIngraham Directge,1,0,31.90166667,65.75875,9.339041667,177.5125,329.4286667
1705,Disappointment Cleaver,1,1,37.08375,48.48666667,30.84,264.2958333,170.5599167
4127,Kautz Glacier,1,0,48.62875,20.28375,9.727375,55.14583333,362.4339167
443,Disappointment Cleaver,1,0,52.30416667,18.9025,12.39225,278.9,234.3315833
4351,Disappointment Cleaver,1,1,38.96666667,57.53291667,26.49375,274.8,292.17425
4468,Disappointment Cleaver,1,1,34.4575,73.66541667,4.211208333,194.5708333,351.78479169999997
3660,Emmons-Winthrop,1,1,35.0875,40.37208333,2.47725,149.27625,358.7460833
2366,Disappointment Cleaver,1,0,38.75666667,43.62791667,5.683125,18.71875,301.8440417
2965,Emmons-Winthrop,1,1,54.94875,28.75125,1.358333333,28.05416667,351.9732917
2759,Disappointment Cleaver,1,1,47.20208333,55.71291667,4.892166667,135.0912083,252.26125
128,Disappointment Cleaver,1,0,30.87583333,70.45,35.44875,263.3833333,138.2574583
1516,Disappointment Cleaver,1,0,49.99208333,30.82541667,24.7425,271.9333333,276.0485
4463,Disappointment Cleaver,1,1,34.4575,73.66541667,4.211208333,194.5708333,351.78479169999997
3145,Disappointment Cleaver,1,1,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
3596,Disappointment Cleaver,1,1,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
5014,Ingraham Direct,1,0,24.45458333,47.96666667,42.57208333,272.9375,0.0
1068,Disappointment Cleaver,1,1,44.36916667,18.2605,4.4974166669999995,55.20091667,281.860625
4676,Disappointment Cleaver,1,1,32.22541667,78.09416667,16.36125,69.58875,27.30241667
76,Disappointment Cleaver,1,1,32.39041667,95.30583333,61.3875,261.03333330000004,12.38258333
4070,Emmons-Winthrop,1,0,46.22875,29.61541667,19.002875,21.64041667,344.787375
1500,Disappointment Cleaver,1,1,49.99208333,30.82541667,24.7425,271.9333333,276.0485
3472,Disappointment Cleaver,1,0,53.75416667,35.88125,13.615125,276.0791667,353.99733330000004
2494,Kautz Glacier,1,1,49.7325,49.06958333,3.9822916669999997,226.1925,328.9838333
512,Disappointment Cleaver,1,1,35.25291667,48.96291667,3.89525,235.4966667,248.5455
3639,Emmons-Winthrop,1,0,33.59208333,49.67583333,19.79295833,273.6166667,297.3104583
1921,Disappointment Cleaver,1,0,40.76375,30.05708333,4.1517916669999995,30.62458333,315.5002917
1550,Disappointment Cleaver,1,0,51.37583333,46.14041667,6.6737083329999995,171.633375,208.6705
4564,Disappointment Cleaver,1,1,35.50541667,55.14625,4.602791667,163.7657083,40.73991667
5158,glacier only - no summit attempt,1,0,8.220708333,81.88125,5.4999583329999995,174.52716669999998,0.397291667
1824,Disappointment Cleaver,1,1,42.45083333,43.5075,4.640541667,20.59791667,308.749
1484,Disappointment Cleaver,1,0,40.04916667,77.10333333,14.9015,245.56375,170.0025833
619,Disappointment Cleaver,1,0,24.97708333,74.395,4.64325,221.5945833,221.49400000000003
3215,Disappointment Cleaver,1,1,48.94125,56.53375,11.08508333,229.85291669999998,354.126125
3732,Sunset RIngraham Directge,1,0,31.90166667,65.75875,9.339041667,177.5125,329.4286667
3831,Kautz Glacier,1,1,38.61666667,33.18291667,9.260916667,28.18208333,352.22116669999997
3386,Kautz Glacier,1,0,54.57583333,40.18583333,18.14608333,278.59166669999996,245.01154169999998
4878,Disappointment Cleaver,1,0,25.05958333,97.11666667,4.398875,98.80383333,0.0
4679,Disappointment Cleaver,1,1,32.22541667,78.09416667,16.36125,69.58875,27.30241667
4713,Disappointment Cleaver,1,0,31.2,75.00458333,11.31595833,83.57208333,0.129958333
2953,Kautz Glacier,1,0,47.63541667,46.01083333,2.864833333,30.16916667,333.7253333
5222,Disappointment Cleaver,1,0,33.02833333,26.12733333,12.34270833,16.41208333,10.20933333
2635,Kautz Glacier,1,0,37.98625,47.64541667,2.382125,207.16666669999998,345.6050417
3580,Kautz Glacier,1,0,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
2809,Disappointment Cleaver,1,0,48.91333333,47.2225,3.00025,33.93708333,344.3869583
2278,Kautz Glacier,1,1,27.265,80.21208333,5.009375,198.077125,205.9569583
1080,Disappointment Cleaver,1,1,44.36916667,18.2605,4.4974166669999995,55.20091667,281.860625
756,Disappointment Cleaver,1,0,22.40041667,91.62541667,23.27375,188.12083330000002,233.4845833
4470,Disappointment Cleaver,1,1,34.4575,73.66541667,4.211208333,194.5708333,351.78479169999997
5478,Disappointment Cleaver,1,0,32.85733333,100.0,65.11066667,254.27333330000002,16.5938
2801,Disappointment Cleaver,1,0,48.91333333,47.2225,3.00025,33.93708333,344.3869583
5271,Gibralter Ledges,1,0,21.1575,18.090999999999998,18.71625,115.95833329999999,0.0
4223,Disappointment Cleaver,1,1,38.94666667,50.58708333,5.9370833329999995,153.6,359.3387917
3246,Disappointment Cleaver,1,1,48.94125,56.53375,11.08508333,229.85291669999998,354.126125
1651,Disappointment Cleaver,1,0,39.15708333,71.17625,24.91166667,260.21666669999996,182.5133333
3554,Disappointment Cleaver,1,1,38.03375,43.06458333,5.631583332999999,148.7572917,351.3125
2887,Disappointment Cleaver,1,0,45.18541667,55.22875,16.93216667,22.45291667,349.9249583
3084,Tahoma Glacier,1,1,51.54416667,20.74295833,9.233416667,23.74916667,357.33275
4860,Disappointment Cleaver,1,1,25.05958333,97.11666667,4.398875,98.80383333,0.0
2796,Emmons-Winthrop,1,1,48.91333333,47.2225,3.00025,33.93708333,344.3869583
1179,Disappointment Cleaver,1,0,43.20875,14.29633333,19.14175,19.62958333,293.7495
4409,Disappointment Cleaver,1,0,40.17125,36.86833333,9.813375,247.1904167,352.442875
390,Disappointment Cleaver,1,1,51.76,27.91541667,19.81575,220.86625,238.10541669999998
3327,Disappointment Cleaver,1,0,55.05083333,49.77,8.242,243.3878333,184.279375
3507,Emmons-Winthrop,1,1,49.23875,37.54708333,5.079166667,143.1625,353.6944583
598,Disappointment Cleaver,1,0,24.97708333,74.395,4.64325,221.5945833,221.49400000000003
3115,Disappointment Cleaver,1,0,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
4329,Disappointment Cleaver,1,0,32.82458333,87.04375,10.558625,234.41875,144.2045
4960,Emmons-Winthrop,1,0,31.01416667,72.705,3.497208333,212.65795830000002,37.42945833
3899,Disappointment Cleaver,1,1,35.51375,64.3275,7.011958333,29.11708333,343.898
4879,Disappointment Cleaver,1,0,25.05958333,97.11666667,4.398875,98.80383333,0.0
2533,Disappointment Cleaver,1,1,43.04166667,55.07208333,6.003458332999999,198.60375,334.0260417
213,Disappointment Cleaver,1,0,40.44916667,63.53708333,7.9539166670000006,34.0375,219.4595
3359,Kautz Glacier,1,1,54.57583333,40.18583333,18.14608333,278.59166669999996,245.01154169999998
4717,Disappointment Cleaver,1,1,29.47333333,91.06,6.361583333,79.80166667,21.76520833
131,Disappointment Cleaver,1,0,30.87583333,70.45,35.44875,263.3833333,138.2574583
594,Emmons-Winthrop,1,0,24.97708333,74.395,4.64325,221.5945833,221.49400000000003
3988,Disappointment Cleaver,1,1,31.21583333,45.76625,1.7863333330000002,29.30041667,364.5174167
2383,Emmons-Winthrop,1,0,38.75666667,43.62791667,5.683125,18.71875,301.8440417
1665,Emmons-Winthrop,1,1,37.08375,48.48666667,30.84,264.2958333,170.5599167
4594,glacier only - no summit attempt,1,0,35.88083333,74.25708333,7.274916667,103.8366667,25.60783333
1305,Disappointment Cleaver,1,1,46.55333333,30.25375,6.036208332999999,252.915,295.18425
1216,Disappointment Cleaver,1,0,51.13958333,25.71416667,4.838666667,49.57458333,287.292125
1065,Disappointment Cleaver,1,1,44.36916667,18.2605,4.4974166669999995,55.20091667,281.860625
2479,Disappointment Cleaver,1,0,49.15458333,32.24525,8.580916667,189.9991667,334.19675
4019,Disappointment Cleaver,1,1,39.88916667,12.741125,14.657875,33.32166667,368.0560833
3132,Emmons-Winthrop,1,1,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
307,Disappointment Cleaver,1,0,19.81375,54.48041667,7.8277083329999995,13.49,153.95775
4851,Little Tahoma,1,0,26.23875,83.00083333,2.066375,154.61875,10.03241667
3294,Disappointment Cleaver,1,0,48.94125,56.53375,11.08508333,229.85291669999998,354.126125
3661,Emmons-Winthrop,1,1,35.0875,40.37208333,2.47725,149.27625,358.7460833
5218,Disappointment Cleaver,1,0,33.02833333,26.12733333,12.34270833,16.41208333,10.20933333
3769,Disappointment Cleaver,1,1,40.29708333,39.14,9.701375,19.75291667,358.0332917
622,Disappointment Cleaver,1,0,24.97708333,74.395,4.64325,221.5945833,221.49400000000003
2993,Disappointment Cleaver,1,0,54.94875,28.75125,1.358333333,28.05416667,351.9732917
1607,Disappointment Cleaver,1,0,45.62583333,54.49666667,9.515125,194.9952083,181.97529169999999
1978,Disappointment Cleaver,1,0,37.44,38.43166667,7.56075,17.995,304.6057083
1120,Kautz Glacier,1,1,43.20875,14.29633333,19.14175,19.62958333,293.7495
3840,Emmons-Winthrop,1,1,38.61666667,33.18291667,9.260916667,28.18208333,352.22116669999997
4865,Disappointment Cleaver,1,1,25.05958333,97.11666667,4.398875,98.80383333,0.0
72,Disappointment Cleaver,1,0,27.32208333,59.46991667,15.73075,216.3425,183.87170830000002
3284,Disappointment Cleaver,1,0,48.94125,56.53375,11.08508333,229.85291669999998,354.126125
4307,Disappointment Cleaver,1,1,32.82458333,87.04375,10.558625,234.41875,144.2045
4335,Emmons-Winthrop,1,0,32.82458333,87.04375,10.558625,234.41875,144.2045
2744,Disappointment Cleaver,1,0,40.66333333,69.77416667,21.65779167,273.03333330000004,231.46820830000001
